,Timestamp,ms
633,2019-04-28 14:26:26.646453,32.218
634,2019-04-28 14:26:27.718148,32.036
635,2019-04-28 14:26:28.787919,7.552
636,2019-04-28 14:26:29.828872,32.553
637,2019-04-28 14:26:30.900313,37.491
638,2019-04-28 14:26:31.974826,31.955
639,2019-04-28 14:26:33.043034,32.776
640,2019-04-28 14:26:34.109577,7.887
641,2019-04-28 14:26:35.151689,32.148
642,2019-04-28 14:26:36.218045,5.376
643,2019-04-28 14:26:37.260770,32.819
644,2019-04-28 14:26:38.326420,9.401
645,2019-04-28 14:26:39.370515,33.53
646,2019-04-28 14:26:40.444194,33.111
647,2019-04-28 14:26:41.510280,43.252
648,2019-04-28 14:26:42.584947,7.814
649,2019-04-28 14:26:43.624813,53.5
650,2019-04-28 14:26:44.715342,32.672
651,2019-04-28 14:26:45.782766,34.008
652,2019-04-28 14:26:46.849295,11.178
653,2019-04-28 14:26:47.895038,32.538
654,2019-04-28 14:26:48.965616,7.528
655,2019-04-28 14:26:50.009814,7.3
656,2019-04-28 14:26:51.048172,31.962
657,2019-04-28 14:26:52.116637,12.688
658,2019-04-28 14:26:53.164689,35.748
659,2019-04-28 14:26:54.235439,4.662
660,2019-04-28 14:26:55.275638,32.442
661,2019-04-28 14:26:56.345459,61.429
662,2019-04-28 14:26:57.435321,39.86
663,2019-04-28 14:26:58.512724,32.762
664,2019-04-28 14:26:59.581613,32.733
665,2019-04-28 14:27:00.654470,7.538
666,2019-04-28 14:27:01.693653,7.454
667,2019-04-28 14:27:02.738091,36.354
668,2019-04-28 14:27:03.809508,40.933
669,2019-04-28 14:27:04.887260,33.805
670,2019-04-28 14:27:05.954303,35.607
671,2019-04-28 14:27:07.026799,34.199
672,2019-04-28 14:27:08.095573,3.798
673,2019-04-28 14:27:09.137742,18.037
674,2019-04-28 14:27:10.188803,32.71
675,2019-04-28 14:27:11.254493,33.222
676,2019-04-28 14:27:12.317909,8.45
677,2019-04-28 14:27:13.359391,9.43
678,2019-04-28 14:27:14.401595,32.339
679,2019-04-28 14:27:15.474263,3.942
680,2019-04-28 14:27:16.513337,34.422
681,2019-04-28 14:27:17.583740,32.296
682,2019-04-28 14:27:18.656637,37.618
683,2019-04-28 14:27:19.729464,29.458
684,2019-04-28 14:27:20.796789,53.334
685,2019-04-28 14:27:21.884818,32.744
686,2019-04-28 14:27:22.952706,32.048
687,2019-04-28 14:27:24.017028,213.564
688,2019-04-28 14:27:25.276016,71.372
689,2019-04-28 14:27:26.376792,32.22
690,2019-04-28 14:27:27.445897,4.104
691,2019-04-28 14:27:28.485985,7.822
692,2019-04-28 14:27:29.529249,32.542
693,2019-04-28 14:27:30.597082,7.369
694,2019-04-28 14:27:31.639093,68.65
695,2019-04-28 14:27:32.743554,32.795
696,2019-04-28 14:27:33.814995,7.944
697,2019-04-28 14:27:34.857414,9.66
698,2019-04-28 14:27:35.907805,32.08
699,2019-04-28 14:27:36.978548,34.857
700,2019-04-28 14:27:38.050160,35.631
701,2019-04-28 14:27:39.121752,32.783
702,2019-04-28 14:27:40.189894,31.625
703,2019-04-28 14:27:41.256226,7.897
704,2019-04-28 14:27:42.298990,9.397
705,2019-04-28 14:27:43.342999,11.923
706,2019-04-28 14:27:44.387773,32.045
707,2019-04-28 14:27:45.453503,33.364
708,2019-04-28 14:27:46.525380,31.958
709,2019-04-28 14:27:47.593400,7.935
710,2019-04-28 14:27:48.637918,7.227
711,2019-04-28 14:27:49.684185,33.395
712,2019-04-28 14:27:50.757240,26.768
713,2019-04-28 14:27:51.816466,8.847
714,2019-04-28 14:27:52.858557,33.899
715,2019-04-28 14:27:53.927798,35.538
716,2019-04-28 14:27:55.001987,44.472
717,2019-04-28 14:27:56.077210,32.691
718,2019-04-28 14:27:57.144050,43.136
719,2019-04-28 14:27:58.224595,32.513
720,2019-04-28 14:27:59.292508,7.141
721,2019-04-28 14:28:00.334731,7.526
722,2019-04-28 14:28:01.374567,41.363
723,2019-04-28 14:28:02.450288,32.625
724,2019-04-28 14:28:03.516799,49.18
725,2019-04-28 14:28:04.598106,65.942
726,2019-04-28 14:28:05.698349,33.235
727,2019-04-28 14:28:06.768096,7.652
728,2019-04-28 14:28:07.813965,9.089
729,2019-04-28 14:28:08.854805,34.528
730,2019-04-28 14:28:09.925121,51.883
731,2019-04-28 14:28:11.013929,33.53
732,2019-04-28 14:28:12.079123,52.209
733,2019-04-28 14:28:13.169721,32.715
734,2019-04-28 14:28:14.238923,32.815
735,2019-04-28 14:28:15.307511,9.205
736,2019-04-28 14:28:16.351000,32.681
737,2019-04-28 14:28:17.418889,32.07
738,2019-04-28 14:28:18.488020,8.533
739,2019-04-28 14:28:19.532025,46.606
740,2019-04-28 14:28:20.615261,33.718
741,2019-04-28 14:28:21.681271,45.312
742,2019-04-28 14:28:22.758257,5.241
743,2019-04-28 14:28:23.792406,32.977
744,2019-04-28 14:28:24.888565,7.954
745,2019-04-28 14:28:26.064535,31.382
746,2019-04-28 14:28:27.130738,32.738
747,2019-04-28 14:28:28.198920,32.983
748,2019-04-28 14:28:29.266093,32.349
749,2019-04-28 14:28:30.327489,8.538
750,2019-04-28 14:28:31.367248,34.814
751,2019-04-28 14:28:32.436759,32.707
752,2019-04-28 14:28:33.508335,5.221
753,2019-04-28 14:28:34.554292,32.582
754,2019-04-28 14:28:35.616370,33.024
755,2019-04-28 14:28:36.682328,41.563
756,2019-04-28 14:28:37.759180,13.522
757,2019-04-28 14:28:38.807181,8.229
758,2019-04-28 14:28:39.852481,35.815
759,2019-04-28 14:28:40.924409,7.954
760,2019-04-28 14:28:41.966398,32.582
761,2019-04-28 14:28:43.030487,27.976
762,2019-04-28 14:28:44.089352,11.012
763,2019-04-28 14:28:45.130651,303.111
764,2019-04-28 14:28:46.467408,60.67
765,2019-04-28 14:28:47.570166,7.973
766,2019-04-28 14:28:48.617812,7.07
767,2019-04-28 14:28:49.653514,51.918
768,2019-04-28 14:28:50.739362,32.595
769,2019-04-28 14:28:51.805013,32.206
770,2019-04-28 14:28:52.876085,7.139
771,2019-04-28 14:28:53.916925,32.48
772,2019-04-28 14:28:54.981184,33.233
773,2019-04-28 14:28:56.048480,47.814
774,2019-04-28 14:28:57.135047,34.369
775,2019-04-28 14:28:58.204387,32.519
776,2019-04-28 14:28:59.272237,9.679
777,2019-04-28 14:29:00.315896,7.072
778,2019-04-28 14:29:01.357223,20.776
779,2019-04-28 14:29:02.416245,32.62
780,2019-04-28 14:29:03.482057,33.824
781,2019-04-28 14:29:04.551692,7.513
782,2019-04-28 14:29:05.598726,108.467
783,2019-04-28 14:29:06.744783,7.156
784,2019-04-28 14:29:07.788412,8.66
785,2019-04-28 14:29:08.831632,8.097
786,2019-04-28 14:29:09.875953,35.155
787,2019-04-28 14:29:10.942863,1000.0
788,2019-04-28 14:29:22.985318,3.979
789,2019-04-28 14:29:24.023883,32.478
790,2019-04-28 14:29:25.090967,5.315
791,2019-04-28 14:29:26.128396,7.622
792,2019-04-28 14:29:27.170982,34.19
793,2019-04-28 14:29:28.241384,50.999
794,2019-04-28 14:29:29.334509,8.001
795,2019-04-28 14:29:30.392627,9.04
796,2019-04-28 14:29:31.437014,32.658
797,2019-04-28 14:29:32.508287,32.684
798,2019-04-28 14:29:33.727954,33.597
799,2019-04-28 14:29:34.935909,3.969
800,2019-04-28 14:29:35.969036,35.787
801,2019-04-28 14:29:37.040645,32.227
802,2019-04-28 14:29:38.105671,7.031
803,2019-04-28 14:29:39.142780,34.714
804,2019-04-28 14:29:40.210908,32.687
805,2019-04-28 14:29:41.273480,69.509
806,2019-04-28 14:29:42.377557,8.491
807,2019-04-28 14:29:43.419738,33.97
808,2019-04-28 14:29:44.487930,33.904
809,2019-04-28 14:29:45.560688,88.532
810,2019-04-28 14:29:46.685815,8.229
811,2019-04-28 14:29:47.731094,32.792
812,2019-04-28 14:29:48.796610,7.492
813,2019-04-28 14:29:49.835040,15.049
814,2019-04-28 14:29:50.877879,7.342
815,2019-04-28 14:29:51.921008,39.404
816,2019-04-28 14:29:52.992768,33.323
817,2019-04-28 14:29:54.058975,33.867
818,2019-04-28 14:29:55.127487,34.534
819,2019-04-28 14:29:56.197807,7.627
820,2019-04-28 14:29:57.237916,40.251
821,2019-04-28 14:29:58.313977,32.537
822,2019-04-28 14:29:59.382932,32.874
823,2019-04-28 14:30:00.448363,7.54
824,2019-04-28 14:30:01.488731,31.769
825,2019-04-28 14:30:02.558071,34.127
826,2019-04-28 14:30:03.620729,6.961
827,2019-04-28 14:30:04.659039,31.873
828,2019-04-28 14:30:05.726046,51.318
829,2019-04-28 14:30:06.815100,7.283
830,2019-04-28 14:30:07.852008,50.487
831,2019-04-28 14:30:09.010869,146.315
832,2019-04-28 14:30:10.250098,32.605
833,2019-04-28 14:30:11.313554,19.76
834,2019-04-28 14:30:12.417309,7.566
835,2019-04-28 14:30:13.514226,37.205
836,2019-04-28 14:30:14.608680,32.424
837,2019-04-28 14:30:15.674498,32.051
838,2019-04-28 14:30:16.745201,35.753
839,2019-04-28 14:30:17.817370,32.584
840,2019-04-28 14:30:18.883440,7.889
841,2019-04-28 14:30:19.925960,46.818
842,2019-04-28 14:30:21.004621,49.946
843,2019-04-28 14:30:22.089964,32.789
844,2019-04-28 14:30:23.159763,3.918
845,2019-04-28 14:30:24.194832,32.587
846,2019-04-28 14:30:25.282756,32.495
847,2019-04-28 14:30:26.353906,38.988
848,2019-04-28 14:30:27.510885,7.62
849,2019-04-28 14:30:28.555650,32.626
850,2019-04-28 14:30:29.620226,32.816
851,2019-04-28 14:30:30.687190,50.9
852,2019-04-28 14:30:31.764967,1000.0
853,2019-04-28 14:30:43.801551,28.326
854,2019-04-28 14:30:44.867177,32.543
855,2019-04-28 14:30:45.987289,43.313
856,2019-04-28 14:30:47.071860,16.965
857,2019-04-28 14:30:48.122400,32.621
858,2019-04-28 14:30:49.185455,17.976
859,2019-04-28 14:30:50.238765,33.009
860,2019-04-28 14:30:51.302386,152.822
861,2019-04-28 14:30:52.488934,31.836
862,2019-04-28 14:30:53.550857,32.552
863,2019-04-28 14:30:54.613891,47.713
864,2019-04-28 14:30:55.694070,32.449
865,2019-04-28 14:30:56.770430,32.55
866,2019-04-28 14:30:57.847431,300.739
867,2019-04-28 14:30:59.184513,7.329
868,2019-04-28 14:31:00.226084,32.743
869,2019-04-28 14:31:01.288277,44.842
870,2019-04-28 14:31:02.368270,32.061
871,2019-04-28 14:31:03.432478,7.185
872,2019-04-28 14:31:04.472254,7.017
873,2019-04-28 14:31:05.509616,32.612
874,2019-04-28 14:31:06.580196,35.13
875,2019-04-28 14:31:07.669853,33.106
876,2019-04-28 14:31:08.823265,32.956
877,2019-04-28 14:31:09.930958,32.744
878,2019-04-28 14:31:10.998411,33.9
879,2019-04-28 14:31:12.136580,35.52
880,2019-04-28 14:31:13.239673,62.379
881,2019-04-28 14:31:14.339113,32.14
882,2019-04-28 14:31:15.407589,17.787
883,2019-04-28 14:31:16.460588,54.39
884,2019-04-28 14:31:17.545197,32.654
885,2019-04-28 14:31:18.610232,115.631
886,2019-04-28 14:31:19.756472,1000.0
887,2019-04-28 14:31:31.795067,30.724
888,2019-04-28 14:31:32.859534,33.768
889,2019-04-28 14:31:33.929539,80.839
890,2019-04-28 14:31:35.044368,4.246
891,2019-04-28 14:31:36.091766,33.73
892,2019-04-28 14:31:37.161356,58.408
893,2019-04-28 14:31:38.252926,32.062
894,2019-04-28 14:31:39.317627,8.139
895,2019-04-28 14:31:40.362305,34.085
896,2019-04-28 14:31:41.432207,7.471
897,2019-04-28 14:31:42.473414,9.213
898,2019-04-28 14:31:43.519618,32.577
899,2019-04-28 14:31:44.593519,11.035
900,2019-04-28 14:31:45.639233,31.822
901,2019-04-28 14:31:46.701753,4.779
902,2019-04-28 14:31:47.738857,32.414
903,2019-04-28 14:31:48.808216,9.662
904,2019-04-28 14:31:49.850995,6.265
905,2019-04-28 14:31:50.892417,31.979
906,2019-04-28 14:31:51.958040,7.294
907,2019-04-28 14:31:52.997721,35.223
908,2019-04-28 14:31:54.064906,10.643
909,2019-04-28 14:31:55.107885,41.17
910,2019-04-28 14:31:56.183989,8.953
911,2019-04-28 14:31:57.225609,61.989
912,2019-04-28 14:31:58.369549,32.619
913,2019-04-28 14:31:59.434677,39.549
914,2019-04-28 14:32:00.529930,18.645
915,2019-04-28 14:32:01.672876,33.713
916,2019-04-28 14:32:02.740624,40.295
917,2019-04-28 14:32:03.858549,7.868
918,2019-04-28 14:32:04.905714,3.959
919,2019-04-28 14:32:05.971973,45.152
920,2019-04-28 14:32:07.047476,32.34
921,2019-04-28 14:32:08.111916,32.115
922,2019-04-28 14:32:09.177973,38.097
923,2019-04-28 14:32:10.263187,32.734
924,2019-04-28 14:32:11.328443,49.495
925,2019-04-28 14:32:12.419979,8.42
926,2019-04-28 14:32:13.459559,51.546
927,2019-04-28 14:32:14.544258,32.001
928,2019-04-28 14:32:15.611211,3.904
929,2019-04-28 14:32:16.647346,32.605
930,2019-04-28 14:32:17.714065,31.89
931,2019-04-28 14:32:18.793758,36.61
932,2019-04-28 14:32:19.866372,14.956
933,2019-04-28 14:32:20.917079,55.733
934,2019-04-28 14:32:22.004827,32.586
935,2019-04-28 14:32:23.072920,34.274
936,2019-04-28 14:32:24.140099,32.543
937,2019-04-28 14:32:25.202300,7.261
938,2019-04-28 14:32:26.245007,31.964
939,2019-04-28 14:32:27.312452,32.73
940,2019-04-28 14:32:28.384950,36.023
941,2019-04-28 14:32:29.458521,1000.0
942,2019-04-28 14:32:41.550888,32.736
943,2019-04-28 14:32:42.724460,7.393
944,2019-04-28 14:32:43.781594,32.945
945,2019-04-28 14:32:44.859995,32.557
946,2019-04-28 14:32:45.942742,7.725
947,2019-04-28 14:32:46.982603,5.581
948,2019-04-28 14:32:48.024491,32.89
949,2019-04-28 14:32:49.091284,59.667
950,2019-04-28 14:32:50.179616,92.44
951,2019-04-28 14:32:51.314966,32.611
952,2019-04-28 14:32:52.388782,57.41
953,2019-04-28 14:32:53.485340,32.6
954,2019-04-28 14:32:54.551713,22.128
955,2019-04-28 14:32:55.610015,151.84
956,2019-04-28 14:32:56.798822,32.656
957,2019-04-28 14:32:57.863984,31.48
958,2019-04-28 14:32:58.932581,7.954
959,2019-04-28 14:32:59.975415,33.621
960,2019-04-28 14:33:01.041480,4.002
961,2019-04-28 14:33:02.081342,7.861
962,2019-04-28 14:33:03.122520,35.127
963,2019-04-28 14:33:04.278142,9.744
964,2019-04-28 14:33:05.330638,7.942
965,2019-04-28 14:33:06.372576,29.428
966,2019-04-28 14:33:07.435510,34.887
967,2019-04-28 14:33:08.506448,32.532
968,2019-04-28 14:33:09.582331,36.126
969,2019-04-28 14:33:10.659062,9.157
970,2019-04-28 14:33:11.757775,32.124
971,2019-04-28 14:33:12.825075,7.341
972,2019-04-28 14:33:13.864084,32.647
973,2019-04-28 14:33:14.929324,33.406
974,2019-04-28 14:33:15.994554,83.785
975,2019-04-28 14:33:17.113654,7.319
976,2019-04-28 14:33:18.154715,32.577
977,2019-04-28 14:33:19.222416,33.914
978,2019-04-28 14:33:20.288075,33.754
979,2019-04-28 14:33:21.352867,32.246
980,2019-04-28 14:33:22.421033,31.778
981,2019-04-28 14:33:23.490510,7.547
982,2019-04-28 14:33:24.534203,8.764
983,2019-04-28 14:33:25.582832,32.671
984,2019-04-28 14:33:26.647432,32.465
985,2019-04-28 14:33:27.716682,12.722
986,2019-04-28 14:33:28.764249,34.871
987,2019-04-28 14:33:29.829099,16.876
988,2019-04-28 14:33:30.881722,36.58
989,2019-04-28 14:33:31.954786,8.42
990,2019-04-28 14:33:32.999302,32.642
991,2019-04-28 14:33:34.065929,63.005
992,2019-04-28 14:33:35.168779,33.57
993,2019-04-28 14:33:36.233760,221.349
994,2019-04-28 14:33:37.489976,32.508
995,2019-04-28 14:33:38.556269,8.684
996,2019-04-28 14:33:39.600131,1000.0
997,2019-04-28 14:33:51.714595,10.163
998,2019-04-28 14:33:52.774439,41.506
999,2019-04-28 14:33:53.852674,32.818
1000,2019-04-28 14:33:54.920891,7.819
1001,2019-04-28 14:33:55.962244,20.53
1002,2019-04-28 14:33:57.014512,34.262
1003,2019-04-28 14:33:58.081260,82.935
1004,2019-04-28 14:33:59.197405,24.775
1005,2019-04-28 14:34:00.258812,33.064
1006,2019-04-28 14:34:01.321953,8.243
1007,2019-04-28 14:34:02.361075,20.783
1008,2019-04-28 14:34:03.413900,33.339
1009,2019-04-28 14:34:04.509938,7.855
1010,2019-04-28 14:34:05.558354,7.793
1011,2019-04-28 14:34:06.602328,35.64
1012,2019-04-28 14:34:07.670946,52.655
1013,2019-04-28 14:34:08.758275,32.711
1014,2019-04-28 14:34:09.822760,8.032
1015,2019-04-28 14:34:10.864617,34.592
1016,2019-04-28 14:34:11.935382,32.826
1017,2019-04-28 14:34:13.002308,62.802
1018,2019-04-28 14:34:14.100126,33.655
1019,2019-04-28 14:34:15.169092,32.502
1020,2019-04-28 14:34:16.236560,32.79
1021,2019-04-28 14:34:17.305298,7.455
1022,2019-04-28 14:34:18.347693,38.78
1023,2019-04-28 14:34:19.416487,35.04
1024,2019-04-28 14:34:20.486532,32.048
1025,2019-04-28 14:34:21.551913,11.414
1026,2019-04-28 14:34:22.597892,32.653
1027,2019-04-28 14:34:23.667701,32.596
1028,2019-04-28 14:34:24.735352,32.133
1029,2019-04-28 14:34:25.801792,32.74
1030,2019-04-28 14:34:26.871511,32.611
1031,2019-04-28 14:34:27.934631,16.644
1032,2019-04-28 14:34:28.986168,5.122
1033,2019-04-28 14:34:30.025725,8.208
1034,2019-04-28 14:34:31.069419,10.407
1035,2019-04-28 14:34:32.115669,33.688
1036,2019-04-28 14:34:33.186905,34.424
1037,2019-04-28 14:34:34.254779,55.413
1038,2019-04-28 14:34:35.345483,239.882
1039,2019-04-28 14:34:36.617759,120.761
1040,2019-04-28 14:34:37.773753,32.527
1041,2019-04-28 14:34:38.841697,40.286
1042,2019-04-28 14:34:39.916322,7.935
1043,2019-04-28 14:34:40.954596,35.153
1044,2019-04-28 14:34:42.025311,40.984
1045,2019-04-28 14:34:43.104719,32.764
1046,2019-04-28 14:34:44.171420,32.732
1047,2019-04-28 14:34:45.243704,37.138
1048,2019-04-28 14:34:46.310146,32.592
1049,2019-04-28 14:34:47.374292,15.512
1050,2019-04-28 14:34:48.426005,46.293
1051,2019-04-28 14:34:49.509056,32.522
1052,2019-04-28 14:34:50.576031,36.802
1053,2019-04-28 14:34:51.642788,37.236
1054,2019-04-28 14:34:52.713228,31.677
1055,2019-04-28 14:34:53.780228,32.508
1056,2019-04-28 14:34:54.850160,36.915
1057,2019-04-28 14:34:55.919048,32.435
1058,2019-04-28 14:34:56.979017,7.198
1059,2019-04-28 14:34:58.013112,18.27
1060,2019-04-28 14:34:59.066128,8.366
1061,2019-04-28 14:35:00.106283,21.244
1062,2019-04-28 14:35:01.161052,32.776
1063,2019-04-28 14:35:02.228794,37.505
1064,2019-04-28 14:35:03.304327,32.655
1065,2019-04-28 14:35:04.372120,36.709
1066,2019-04-28 14:35:05.444314,9.752
1067,2019-04-28 14:35:06.489263,24.349
1068,2019-04-28 14:35:07.545052,37.001
1069,2019-04-28 14:35:08.616928,9.807
1070,2019-04-28 14:35:09.661772,33.182
1071,2019-04-28 14:35:10.729119,36.182
1072,2019-04-28 14:35:11.799113,32.665
1073,2019-04-28 14:35:12.863069,33.693
1074,2019-04-28 14:35:13.932737,33.826
1075,2019-04-28 14:35:15.003619,1000.0
1076,2019-04-28 14:35:27.045704,1000.0
1077,2019-04-28 14:35:39.084856,40.832
1078,2019-04-28 14:35:40.156476,1000.0
1079,2019-04-28 14:35:52.198698,44.495
1080,2019-04-28 14:35:53.277315,33.574
1081,2019-04-28 14:35:54.347766,20.807
1082,2019-04-28 14:35:55.414631,66.241
1083,2019-04-28 14:35:56.511839,47.985
1084,2019-04-28 14:35:57.593062,1000.0
1085,2019-04-28 14:36:09.632036,145.082
1086,2019-04-28 14:36:10.812273,46.478
1087,2019-04-28 14:36:11.888977,1000.0
1088,2019-04-28 14:36:23.923811,12.771
1089,2019-04-28 14:36:24.967843,1000.0
1090,2019-04-28 14:36:37.003939,37.901
1091,2019-04-28 14:36:38.075536,91.187
1092,2019-04-28 14:36:39.198552,37.105
1093,2019-04-28 14:36:40.269438,20.248
1094,2019-04-28 14:36:41.319552,42.626
1095,2019-04-28 14:36:42.413279,34.834
1096,2019-04-28 14:36:43.481003,33.552
1097,2019-04-28 14:36:44.547001,34.319
1098,2019-04-28 14:36:45.614330,6.373
1099,2019-04-28 14:36:46.660941,70.813
1100,2019-04-28 14:36:47.793236,12.044
1101,2019-04-28 14:36:48.839395,34.496
1102,2019-04-28 14:36:49.910937,44.344
1103,2019-04-28 14:36:50.991229,38.454
1104,2019-04-28 14:36:52.064845,27.613
1105,2019-04-28 14:36:53.121665,15.773
1106,2019-04-28 14:36:54.166455,46.194
1107,2019-04-28 14:36:55.250020,37.619
1108,2019-04-28 14:36:56.317945,38.859
1109,2019-04-28 14:36:57.389682,36.098
1110,2019-04-28 14:36:58.460117,69.691
1111,2019-04-28 14:36:59.564770,44.908
1112,2019-04-28 14:37:00.643727,21.923
1113,2019-04-28 14:37:01.694594,11.356
1114,2019-04-28 14:37:02.736874,34.813
1115,2019-04-28 14:37:03.802345,15.783
1116,2019-04-28 14:37:04.852988,47.895
1117,2019-04-28 14:37:05.938381,38.134
1118,2019-04-28 14:37:07.005819,35.919
1119,2019-04-28 14:37:08.072843,1000.0
1120,2019-04-28 14:37:20.110061,11.271
1121,2019-04-28 14:37:21.152110,46.524
1122,2019-04-28 14:37:22.230876,50.695
1123,2019-04-28 14:37:23.317718,37.562
1124,2019-04-28 14:37:24.390613,33.971
1125,2019-04-28 14:37:25.462604,33.468
1126,2019-04-28 14:37:26.529570,33.342
1127,2019-04-28 14:37:27.598626,4.747
1128,2019-04-28 14:37:28.635921,12.918
1129,2019-04-28 14:37:29.682518,36.317
1130,2019-04-28 14:37:30.755302,44.793
1131,2019-04-28 14:37:31.832198,11.376
1132,2019-04-28 14:37:32.868780,32.672
1133,2019-04-28 14:37:33.935290,7.783
1134,2019-04-28 14:37:34.978459,32.65
1135,2019-04-28 14:37:36.050325,11.56
1136,2019-04-28 14:37:37.097726,32.365
1137,2019-04-28 14:37:38.235519,1000.0
1138,2019-04-28 14:37:50.273740,33.06
1139,2019-04-28 14:37:51.340875,8.965
1140,2019-04-28 14:37:52.385021,15.578
1141,2019-04-28 14:37:53.435043,7.892
1142,2019-04-28 14:37:54.479011,38.888
1143,2019-04-28 14:37:55.552233,7.308
1144,2019-04-28 14:37:56.593227,40.959
1145,2019-04-28 14:37:57.667826,10.632
1146,2019-04-28 14:37:58.708927,32.816
1147,2019-04-28 14:37:59.778014,32.598
1148,2019-04-28 14:38:00.845664,10.42
1149,2019-04-28 14:38:01.886442,32.611
1150,2019-04-28 14:38:02.956792,32.891
1151,2019-04-28 14:38:04.022105,31.975
1152,2019-04-28 14:38:05.089630,28.149
1153,2019-04-28 14:38:06.153719,37.956
1154,2019-04-28 14:38:07.224736,32.726
1155,2019-04-28 14:38:08.289710,4.465
1156,2019-04-28 14:38:09.323704,33.693
1157,2019-04-28 14:38:10.391356,32.591
1158,2019-04-28 14:38:11.458413,41.557
1159,2019-04-28 14:38:12.537155,32.384
1160,2019-04-28 14:38:13.606048,56.859
1161,2019-04-28 14:38:14.697922,8.294
1162,2019-04-28 14:38:15.748328,46.617
1163,2019-04-28 14:38:16.826904,35.832
1164,2019-04-28 14:38:17.895033,34.501
1165,2019-04-28 14:38:18.963529,14.501
1166,2019-04-28 14:38:20.013218,34.05
1167,2019-04-28 14:38:21.081260,32.727
1168,2019-04-28 14:38:22.148915,204.394
1169,2019-04-28 14:38:23.387572,68.397
1170,2019-04-28 14:38:24.486553,148.847
1171,2019-04-28 14:38:25.666560,7.392
1172,2019-04-28 14:38:26.708968,8.045
1173,2019-04-28 14:38:27.750907,39.589
1174,2019-04-28 14:38:28.827881,33.313
1175,2019-04-28 14:38:29.898214,32.529
1176,2019-04-28 14:38:30.965788,7.978
1177,2019-04-28 14:38:32.011322,32.759
1178,2019-04-28 14:38:33.074524,35.055
1179,2019-04-28 14:38:34.144723,34.564
1180,2019-04-28 14:38:35.215476,34.672
1181,2019-04-28 14:38:36.284646,32.632
1182,2019-04-28 14:38:37.353412,31.948
1183,2019-04-28 14:38:38.420101,10.484
1184,2019-04-28 14:38:39.467219,32.809
1185,2019-04-28 14:38:40.535856,33.176
1186,2019-04-28 14:38:41.601483,36.94
1187,2019-04-28 14:38:42.670115,8.465
1188,2019-04-28 14:38:43.710542,33.312
1189,2019-04-28 14:38:44.778437,30.909
1190,2019-04-28 14:38:45.847545,7.318
1191,2019-04-28 14:38:46.891410,103.038
1192,2019-04-28 14:38:48.030961,34.114
1193,2019-04-28 14:38:49.099950,8.631
1194,2019-04-28 14:38:50.144710,5.889
1195,2019-04-28 14:38:51.183823,32.667
1196,2019-04-28 14:38:52.250829,36.76
1197,2019-04-28 14:38:53.323507,33.105
1198,2019-04-28 14:38:54.387505,59.543
1199,2019-04-28 14:38:55.479925,32.691
1200,2019-04-28 14:38:56.548877,10.177
1201,2019-04-28 14:38:57.592874,35.834
1202,2019-04-28 14:38:58.666645,66.642
1203,2019-04-28 14:38:59.770065,32.724
1204,2019-04-28 14:39:00.838315,7.821
1205,2019-04-28 14:39:01.878481,8.096
1206,2019-04-28 14:39:02.923326,11.449
1207,2019-04-28 14:39:03.962745,7.762
1208,2019-04-28 14:39:05.009293,16.021
1209,2019-04-28 14:39:06.060660,8.599
1210,2019-04-28 14:39:07.095722,32.785
1211,2019-04-28 14:39:08.161866,5.319
1212,2019-04-28 14:39:09.199377,32.85
1213,2019-04-28 14:39:10.267945,12.701
1214,2019-04-28 14:39:11.306075,8.2
1215,2019-04-28 14:39:12.350579,32.733
1216,2019-04-28 14:39:13.420224,34.252
1217,2019-04-28 14:39:14.493472,33.035
1218,2019-04-28 14:39:15.562817,34.635
1219,2019-04-28 14:39:16.635553,32.698
1220,2019-04-28 14:39:17.698800,8.558
1221,2019-04-28 14:39:18.744767,9.259
1222,2019-04-28 14:39:19.784850,32.957
1223,2019-04-28 14:39:20.853185,32.386
1224,2019-04-28 14:39:22.135546,34.439
1225,2019-04-28 14:39:23.204605,18.918
1226,2019-04-28 14:39:24.259840,34.362
1227,2019-04-28 14:39:25.337591,34.2
1228,2019-04-28 14:39:26.410364,32.002
1229,2019-04-28 14:39:27.471417,32.958
1230,2019-04-28 14:39:28.542614,32.803
1231,2019-04-28 14:39:29.610471,7.92
1232,2019-04-28 14:39:30.649193,33.132
1233,2019-04-28 14:39:31.714601,32.967
1234,2019-04-28 14:39:32.786213,61.835
1235,2019-04-28 14:39:33.879461,33.637
1236,2019-04-28 14:39:34.949263,36.946
1237,2019-04-28 14:39:36.014458,32.741
1238,2019-04-28 14:39:37.081204,33.802
1239,2019-04-28 14:39:38.154568,25.406
1240,2019-04-28 14:39:39.215417,34.895
1241,2019-04-28 14:39:40.284503,32.545
1242,2019-04-28 14:39:41.370141,4.038
1243,2019-04-28 14:39:42.412433,42.61
1244,2019-04-28 14:39:43.488615,4.037
1245,2019-04-28 14:39:44.525250,7.22
1246,2019-04-28 14:39:45.566560,44.342
1247,2019-04-28 14:39:46.644723,83.983
1248,2019-04-28 14:39:47.766605,7.563
1249,2019-04-28 14:39:48.806307,8.854
1250,2019-04-28 14:39:49.848138,9.737
1251,2019-04-28 14:39:50.893275,7.293
1252,2019-04-28 14:39:51.935785,7.333
1253,2019-04-28 14:39:52.980575,33.013
1254,2019-04-28 14:39:54.044161,32.792
1255,2019-04-28 14:39:55.109941,36.085
